"V1","V2","V3","V4","V5","V6","V7"
0.690003239807895,-0.331663605820537,-0.32114211,1.90950308260052,1.99954303416296,1.33771815549577,1
0.493838478036224,-0.182363855759247,-0.292275082926479,2.19382516736013,2.19193013656313,1.3011256822383,1
0.306699765239766,-0.259124878367771,-0.286994635685879,2.2645231,2.3665258,1.3121822,1
0.552732682857414,-0.172904568792531,-0.234434520224468,2.05216845309771,1.84209461686103,1.27897185229133,1
0.591008119189442,-0.166756963316914,-0.196843847562682,1.9601055317251,1.61473596244514,1.26457404336904,1
0.491872244436094,-0.277939578014995,-0.299609224946383,2.06217825402922,2.15736274555829,1.30053879563744,1
0.460389906717137,-0.190444142900673,-0.32114211,2.24058500951989,2.3233247605291,1.31585740995543,1
0.410727980362242,-0.231579387781806,-0.32114211,1.94746331525286,1.79432843585038,1.36086032152093,1
0.275931238410042,-0.273176389744464,-0.28033412714568,2.2645231,2.3665258,1.3121822,1
0.519675448760304,-0.370041775967049,-0.277780699614732,1.85705527190193,1.94532794293163,1.28873553070374,1
0.551802195367268,-0.173054018950063,-0.235348360901672,2.05440653069662,1.84762177485017,1.2793218674021,1
0.353392537409609,-0.237801009890581,-0.29710228918271,2.2645231,2.3665258,1.3121822,1
0.483402599288471,-0.249882634474471,-0.306258813299549,2.12466453618511,2.22195456440955,1.30413440513648,1
0.506677329436192,-0.180301744893092,-0.279665923983314,2.16294420870307,2.11566649966502,1.29629617937817,1
0.225454223905178,-0.296228463296826,-0.269407293109915,2.2645231,2.3665258,1.3121822,1
0.227026250917487,-0.295510542820159,-0.269747592123867,2.2645231,2.3665258,1.3121822,1
0.685182295004849,-0.328573457815113,-0.32114211,1.91709108498127,2.00738672174223,1.3371723640429,1
0.500367078210334,-0.306079962580795,-0.292939860794436,1.9995061383936,2.09257883138553,1.29693249283738,1
0.315781347836845,-0.254977459744597,-0.288960539311396,2.2645231,2.3665258,1.3121822,1
0.487561770230196,0.133003558175148,-0.36622367,1.38207862055623,-0.37786573,1.52628854264954,1
0.362004374569106,-0.147447261214324,-0.399457296010072,1.40302989992072,-0.37786573,1.58099229054606,1
0.402581959260864,-0.0152716744296465,-0.387641329309105,1.38168554553096,-0.37786573,1.56342191653609,1
0.387495067354827,-0.0644150329017048,-0.392034548218929,1.38962145324771,-0.37786573,1.56995464477634,1
0.533136116916441,-0.231099373200067,-0.36622367,1.53792531951444,-0.37786573,1.50521255918989,1
0.226174863047158,-0.162182435813962,-0.409507204079185,1.48519230294636,-0.37786573,1.50816924049626,1
0.431851968447311,0.155841555382416,-0.373891514999772,1.36818719948757,-0.37786573,1.52742759201628,1
0.228829291821934,-0.158078079951609,-0.409047554913363,1.48368225780637,-0.37786573,1.50841778504053,1
0.461680343469805,0.209793070629373,-0.392331846156972,1.36612958912272,-0.37786573,1.55451461032689,1
0.430837129223446,0.178812265977088,-0.448048866399468,1.41549709927619,-0.37786573,1.60347220834821,1
0.323055487539863,-0.0123827640866452,-0.392731052970687,1.43007908327192,-0.37786573,1.51724055214434,1
0.374358941176011,0.0669441452248368,-0.383847186923222,1.40089369635775,-0.37786573,1.52204429509081,1
0.237040675317181,-0.145381397220092,-0.407625646135964,1.47901098545677,-0.37786573,1.50918664898146,1
0.457043654763688,0.205135697831251,-0.400707836948117,1.37355105223448,-0.37786573,1.56187445097161,1
0.420316219222759,0.16824442259695,-0.467054465193275,1.43233682055601,-0.37786573,1.62017210475064,1
0.373734608676507,-0.033922002537725,-0.388526053925019,1.39852177777169,-0.37786573,1.56925981423564,1
0.48771664717235,0.131766214082673,-0.36622367,1.38260824000082,-0.37786573,1.52621691937661,1
0.534627345976278,-0.243013112211545,-0.36622367,1.54302474810232,-0.37786573,1.50452293616104,1
0.47328694864415,0.215039556052205,-0.367052430130125,1.34449377174784,-0.37786573,1.53280616852467,1
0.453718425802155,0.201795635149763,-0.406714728703329,1.37887339877106,-0.37786573,1.56715260458839,1
0.399390636677975,-0.264801881234922,-0.416860127926917,0.836721046334625,5.13715631079408,1.14502435241715,1
0.577841578352957,-0.24884153476937,-0.463332754258699,0.971342431763387,5.23740191507226,1.22512315186267,1
0.415316977018552,-0.336209259851366,-0.438546791855541,1.27345549617317,4.48886397449225,1.18148215395746,1
0.386175787386631,-0.281848483343077,-0.417239161024516,0.919267091964145,4.98656880723033,1.14547709604923,1
0.0961056511753206,-0.322543661194578,-0.41130523,1.38108297819517,4.46435540322338,1.2259444352653,1
0.430278842051746,-0.262039293070146,-0.424904109162998,0.860022761426713,5.15450789652234,1.15888871280798,1
0.636033695285026,-0.243636931537344,-0.478487286256434,1.01524191096421,5.27009159365466,1.2512430403861,1
0.226839965865915,-0.300868301542905,-0.384527085548606,0.766994413748462,4.22611930773859,1.18612895469434,1
0.183869630304571,-0.310574731481269,-0.376917884977958,0.751753570630717,3.97064653855938,1.2005297124003,1
0.311983377288826,-0.279794503681907,-0.41130523,0.951973601522259,4.97030909135209,1.15665772052355,1
0.413052366483698,-0.135819334105467,-0.41130523,1.25283563523182,4.71973487796219,1.16167877026879,1
0.255874803648829,-0.290905396387375,-0.41130523,1.06350300983188,4.83880715143509,1.17466596438617,1
0.382433663519117,-0.274867822573985,-0.414502972320483,0.87378449850354,5.05048085602074,1.14085355842941,1
0.412629074550758,-0.331195172671898,-0.436581435114208,1.24078614060593,4.53477088718344,1.1781611473264,1
0.437369627513529,-0.37734688052213,-0.454671381878381,1.5414882424698,4.11222489885168,1.20872904978192,1
0.394871946694073,-0.203824478267486,-0.41130523,1.02827942888856,4.93038410107042,1.14805144602281,1
0.21825431342453,-0.298355188875261,-0.41130523,1.138282865081,4.75063582352242,1.18674039291358,1
0.0914713029938372,-0.323461377366345,-0.41130523,1.3902948700158,4.45349385860409,1.2274318455982,1
0.409776870400215,-0.325874592615212,-0.434495943277323,1.20611982638474,4.58348392215597,1.17463713966222,1
0.438114148344238,-0.378735730153706,-0.455215765110745,1.55053731178578,4.09950916486145,1.20964893383477,1
0.281172042646647,-0.293596355827905,-0.41130523,1.44813417926111,-0.37786573,1.60564446513558,1
0.25928047084321,-0.157374837415489,-0.500554599482011,1.90475031778931,-0.37786573,1.63480483307152,1
0.281431416773541,-0.201152748151954,-0.468686961722341,1.7332464713254,-0.37786573,1.62188107280003,1
0.314617619937129,-0.282252663324818,-0.41130523,1.42838741844168,-0.37786573,1.59978407779978,1
0.251327718072888,-0.212500017670641,-0.41130523,1.46864867774704,-0.37786573,1.53798086494129,1
0.312051712477997,-0.283122938786203,-0.41130523,1.42990236795026,-0.37786573,1.60023368019258,1
0.313128812697346,-0.282757620120086,-0.41130523,1.42926643213653,-0.37786573,1.60004494897619,1
0.294690286712853,-0.227356849163946,-0.449611981102665,1.6305895824725,-0.37786573,1.61414531031361,1
0.26962374352917,-0.177816712439384,-0.485674166463828,1.82466746009797,-0.37786573,1.62877014827583,1
0.281549133164136,-0.201385396349276,-0.468517608083645,1.73233505138684,-0.37786573,1.62181239228332,1
0.496156610253776,-0.297501959021863,-0.375592369255508,1.53841371541756,-0.37786573,1.5213664622554,1
0.278537988859685,-0.294489744389758,-0.41130523,1.44968936336407,-0.37786573,1.6061060082365,1
0.41661275207436,-0.289530485613436,-0.391840054139927,1.4865573545413,-0.37786573,1.556508757888,1
0.319954869187649,-0.28070128390732,-0.41130523,1.42364816408224,-0.37786573,1.59865985373173,1
0.275872080214916,-0.236164550880573,-0.41130523,1.45314244641567,-0.37786573,1.55924280823486,1
0.217378221798904,-0.179767491260412,-0.41130523,1.49009672922876,-0.37786573,1.50857157491999,1
0.266097756696731,-0.226740602433176,-0.41130523,1.45931750693277,-0.37786573,1.55077564534123,1
0.340677870308929,-0.281920685125762,-0.40735056694253,1.43705376341497,-0.37786573,1.59005661594901,1
0.261699590840254,-0.311529933989015,-0.41130523,1.39012550684043,-0.37786573,1.6007834168295,1
0.292057251203384,-0.295464682647276,-0.41130523,1.40759464391927,-0.37786573,1.59967679766793,1
0.076216394127934,-0.246060862049091,-0.254268437615875,1.33269305018229,2.76990374443525,1.06943673550367,1
0.131636011928213,-0.341947337043605,-0.27606055,1.77064198580805,2.43200760046484,1.12715056859366,1
-0.1877492349645,-0.399475685510999,-0.27606055,1.53480462876429,3.90315346195252,1.08673630584833,1
-0.146552470081268,-0.370141722404368,-0.27606055,1.51404519331801,3.72868918316541,1.06653021519661,1
-0.0704793024151014,-0.304324373450202,-0.283957020341077,1.42368481285116,3.31652188875246,1.02492941733662,1
-0.184877504522468,-0.397430883326227,-0.27606055,1.53335753691376,3.89099196378974,1.08532778637347,1
-0.207845362840834,-0.413785039058089,-0.27606055,1.54493125571063,3.98825860227837,1.09659300655695,1
-0.24736387584698,-0.376223441398689,-0.320593699898788,1.27143550183832,3.64802181698052,1.09178977525024,1
-0.0414613066440387,-0.324571106096722,-0.304081068805286,1.48272579969206,3.19015494023586,1.06828369196295,1
-0.180858300449759,-0.349190621115582,-0.306818934766047,1.32867863975752,3.52338351165406,1.06665142379292,1
0.166126181994003,-0.210644835846813,-0.236221952465998,1.23016619860147,2.37640722028524,1.11822794188307,1
-0.131098953564824,-0.328964715637567,-0.296512681306774,1.37150784827862,3.43012936517314,1.04784295634024,1
0.120633026442856,-0.338383258750172,-0.27606055,1.74956454358223,2.48656035681779,1.11932512653897,1
-0.144997751731628,-0.3690346924995,-0.27606055,1.51326175618871,3.72210510268346,1.06576766066108,1
0.0652126165642425,-0.32043152373022,-0.27606055,1.64340058572709,2.76133451889512,1.07990953276861,1
-0.141534589721901,-0.366568764242425,-0.27606055,1.51151663643514,3.70743894955074,1.06406905724626,1
0.154662498287721,-0.215160452357009,-0.238522916606593,1.24323858399819,2.42657884007703,1.1120069622672,1
-0.175714189190118,-0.347099671080677,-0.305753476359064,1.33310631470881,3.51374291677185,1.0647070082156,1
-0.102102976784408,-0.317178590571263,-0.290506977761485,1.39646546556153,3.37578791506747,1.03688280674675,1
-0.0296117915160482,-0.289716077002027,-0.27606055,1.46175388760408,3.23147354045433,1.01246939011009,1
0.141290266663053,-0.212388991119242,-0.50146835,1.5788636,7.750705,1.60629174780113,1
0.218785017432339,-0.26811151995337,-0.50146835,1.60440006096381,6.97426067552525,1.58395679894037,1
0.130493357711393,-0.217944527693809,-0.501199603717106,1.57863470321494,7.75447630268912,1.61886817595714,1
0.308225374043389,-0.209322410588182,-0.50146835,1.70914668762645,7.12715043234647,1.47866209353173,1
0.118840781023499,-0.216841924318476,-0.498390406901769,1.57624205200236,7.7938976163157,1.60766547675809,1
0.153377807485068,-0.230551297139306,-0.50146835,1.58524052773006,7.55681245746614,1.61095425256491,1
0.279448698714461,-0.234462347552107,-0.50146835,1.48258614644631,6.44898199310509,1.54645544021309,1
0.133882066385799,-0.218302449323382,-0.50146835,1.57738274968511,7.73068310646726,1.61880963033251,1
0.26804414189745,-0.296398671966532,-0.50146835,1.61882938508596,6.53553242588532,1.5636246225732,1
0.148196218810795,-0.208351175244467,-0.50146835,1.5788636,7.750705,1.59655697623955,1
0.239317177451117,-0.230007196745875,-0.50146835,1.50872078896508,6.80233643059741,1.56640289432959,1
-0.0198717362949321,-0.203716510610185,-0.464949669085977,1.54775988177934,8.26316976063232,1.47430831050358,1
0.139275928551728,-0.213566747093953,-0.50146835,1.5788636,7.750705,1.60913120005073,1
0.142509291258683,-0.211676244091942,-0.50146835,1.5788636,7.750705,1.604573385769,1
0.131849693927456,-0.218188734317222,-0.50146835,1.57893436350903,7.74855341270521,1.61984018804304,1
0.161733540074377,-0.216561352507582,-0.50146835,1.60108584982826,7.64434595036126,1.5958422924922,1
0.161028250836889,-0.200848461424255,-0.50146835,1.5788636,7.750705,1.57846868113231,1
0.242103881461814,-0.230316559217796,-0.50146835,1.50690601816068,6.77779975226678,1.56501775744368,1
0.306827311517657,-0.209391496305449,-0.50146835,1.7081153959583,7.13208635029235,1.47978041692551,1
0.225739827422804,-0.213398460870293,-0.50146835,1.64830058424606,7.41836908841293,1.54464305985923,1
0.0641350887595795,-0.419798259486269,-0.126324584472986,1.0517772070912,1.51535064060426,1.4508247673351,1
0.0288360434746005,-0.423088299763691,-0.11961872992101,1.02987259054594,1.61259291500651,1.44447919315304,1
-0.0996479912007469,-0.437577349759739,-0.152210184263988,0.931239342114963,2.12327189532455,1.41138056024845,1
0.014017184092145,-0.369833326092894,-0.095734317,1.03437836249594,1.9589432,1.29232285001868,1
-0.0387144472782923,-0.422796259561003,-0.156933452163215,1.2236469892949,1.9439474198156,1.43635581831164,1
-0.101746920198588,-0.439685640385807,-0.19518198400493,0.915553626018371,2.24830759870151,1.4033931861602,1
-0.0987162648397023,-0.436641467719388,-0.133134761207116,0.938202319516336,2.06776784491223,1.41492620043028,1
-0.0554080546840973,-0.426242662853378,-0.139372059386737,1.14565475780225,1.94825053267995,1.43220133715371,1
-0.0856201951271808,-0.379407349577168,-0.060448017965899,0.704816275520925,1.29631016278709,1.39087252851978,1
0.0812375877653315,-0.418204224573448,-0.129573592197756,1.06239006303851,1.46823645131514,1.45389921808196,1
-0.0996610625024796,-0.437590479361999,-0.152477795679614,0.931141657663415,2.12405056835631,1.4113308180338,1
-0.0607770760665199,-0.4136505544395,-0.095734317,0.978725056201495,1.9589432,1.37969346009407,1
-0.0123170489893462,-0.417346503965245,-0.184703068900945,1.34697515606605,1.93714295979678,1.44292524882141,1
-0.0846099355135318,-0.374440963543337,-0.0572846965412097,0.682669978325187,1.23690690031128,1.38809297172576,1
-0.0889970517998966,-0.396007809093758,-0.071021619955514,0.778841674983597,1.49486932576102,1.4001633729525,1
-0.100210305088674,-0.43814217167608,-0.163722550717739,0.927037057991838,2.1567696041884,1.40924070159553,1
-0.0519798678770406,-0.430620730209243,-0.104265913927426,0.979722748400847,1.83522565094255,1.42995122627934,1
-0.0998621648027844,-0.437792478617357,-0.156595003924881,0.929638779961408,2.13603047220022,1.41056553283158,1
-0.0869801461456793,-0.429001276575197,-0.095734317,0.959227738066698,1.9589432,1.41030246957966,1
-0.0760794614110686,-0.430510284732223,-0.117626088971232,1.04907831991573,1.95357900327643,1.4270569146411,1
0.400974086200342,-0.293477378068255,-0.417084459634166,1.41289908604947,3.47968634723624,1.45953728539857,1
0.490290854080652,-0.370521251933446,-0.45638679,1.72515004824514,4.12777475580748,1.41191426590955,1
0.512026708849873,-0.359426962005376,-0.45638679,1.3910943535484,3.68915227407094,1.4427457589281,1
0.455396781513603,-0.380991258306923,-0.45638679,1.32744266221808,3.74732568399087,1.45158840645418,1
0.455840917597142,-0.378523375795412,-0.45638679,1.33332762432356,3.73453004587743,1.4510784226355,1
0.47309395082906,-0.356247577218511,-0.45638679,1.38951738343199,3.63249949506422,1.44537383162735,1
0.674352162910508,-0.372683024647673,-0.45638679,1.39766934086495,3.9253592253264,1.4317883257562,1
0.467602482948474,-0.355799124801455,-0.45638679,1.38929495170141,3.62450861714864,1.44574452144101,1
0.452843274610573,-0.347661982927208,-0.451597146338967,1.39190257884405,3.59719828518329,1.44787357992141,1
0.453347252870508,-0.392379650474558,-0.45638679,1.30028567397559,3.80637296204857,1.45394179876483,1
0.440102041478875,-0.334351987073858,-0.443119392960039,1.39706019556131,3.56833245861012,1.45073867180387,1
0.47449941910966,-0.362513313213981,-0.45638679,1.54965887493993,3.8593038561148,1.42984160407629,1
0.459624416818491,-0.357500018525525,-0.45638679,1.3834603434811,3.62552677270694,1.44673398080255,1
0.474736089308995,-0.356805030171404,-0.453078031293717,1.41243191212796,3.60670632605077,1.44290026651605,1
0.454969113969217,-0.383367631883963,-0.45638679,1.32177591415202,3.75964686061589,1.45207948010365,1
0.576698687271391,-0.364708301288349,-0.45638679,1.39371388996256,3.78325933166709,1.43838021511522,1
0.457835514121226,-0.367440218939323,-0.45638679,1.35975674232372,3.67706537175965,1.44878810669459,1
0.478280321913439,-0.357196574657688,-0.452279974133463,1.41808630549988,3.60506615582595,1.44209114457349,1
0.450809900775105,-0.345537840229351,-0.45024418138447,1.39272568307406,3.59259158692368,1.44833082003387,1
0.65607388844005,-0.376838087628084,-0.412246081144641,1.70173438290818,3.52278834098499,1.4015021957154,1
0.517524751685928,-0.206109266520557,-0.152354325251,1.9332968,1.5485291,1.31252726911227,1
0.539310984384884,-0.331164804019295,-0.25647025285993,1.86096858028162,1.84603451416162,1.28184681772872,1
0.539226579436369,-0.331388026141098,-0.256565039865498,1.86087143557267,1.84643409646826,1.28187564813221,1
0.53974310269958,-0.330021999376035,-0.255984982720889,1.86146592088372,1.84398881854818,1.28169921802533,1
0.462041376594081,-0.233082516849891,-0.130363266677078,1.9332968,1.5485291,1.34671440023045,1
0.578111390750756,-0.175206721208273,-0.200127897689843,1.91176424309389,1.53284226670666,1.27448854288935,1
0.622706931438268,-0.195401731809937,-0.207045183195724,1.91884762334708,1.60796244843797,1.27324597361628,1
0.426130871495259,-0.250540413776311,-0.116129993741896,1.9332968,1.5485291,1.36884133725079,1
0.589019761623205,-0.167076323173602,-0.198796632574945,1.96488807697666,1.62654693951242,1.26532199022612,1
0.545865102217022,-0.313831411667473,-0.249109959246988,1.86851195161763,1.81500659971508,1.27960811176526,1
0.534630644201978,-0.197793234552814,-0.159134314457802,1.9332968,1.5485291,1.30198714985364,1
0.554620248925549,-0.172601397552486,-0.232580723507972,2.04762833904103,1.83088234804065,1.27826181948226,1
0.553052167859914,-0.185879677440851,-0.214960116840725,1.88932114183383,1.51649208639193,1.28919223264326,1
0.545832455875665,-0.174012848076614,-0.241211299240463,2.06876539136807,1.88308242711421,1.28156746344888,1
0.490636777274985,-0.182878096614931,-0.295419503913158,2.20152613575363,2.21094845344404,1.30233004410075,1
0.547960699257081,-0.308289276686538,-0.24675659760408,1.87092385006814,1.80508581291528,1.2788923135891,1
0.508906630507349,-0.204681672621625,-0.241089270462084,1.84978429069925,1.48768881906998,1.31509496267122,1
0.417561851707813,-0.243586263975025,-0.295155024350194,1.76797568358058,1.42808985980906,1.36869220684591,1
0.525789310339299,-0.366924991353173,-0.27165513260469,1.84540599641869,1.91004760580961,1.28646544880878,1
0.533649656572279,-0.175969587199224,-0.253176143135257,2.09806836481131,1.95544907063485,1.28615018368197,1
0.316118396805735,-0.317921472847035,-0.442005651509262,-0.85955255,-0.37786573,-0.94572324,1
-0.430085618517758,-0.39074998319135,-0.521228091897755,-0.85955255,-0.37786573,-0.94572324,1
0.169630238954168,-0.279047233022507,-0.418701363240826,-0.85955255,-0.37786573,-0.94572324,1
-0.0375622375815158,-0.302740990428311,-0.443235728055255,-0.85955255,-0.37786573,-0.94572324,1
-0.759508412569801,-0.464610980282922,-0.586682695774953,-0.85955255,-0.37786573,-0.94572324,1
-0.612811150171061,-0.43171949169436,-0.557534709134229,-0.85955255,-0.37786573,-0.94572324,1
-0.576567855803267,-0.42359326027315,-0.550333354161586,-0.85955255,-0.37786573,-0.94572324,1
0.0379742034444944,-0.316135450324581,-0.38611995301691,-0.85955255,-0.37786573,-0.94572324,1
0.0185162688876621,-0.327427965013347,-0.38036577213727,-0.85955255,-0.37786573,-0.94572324,1
-0.385408578726018,-0.380732793228482,-0.51235099536778,-0.85955255,-0.37786573,-0.94572324,1
-0.345839591668566,-0.371860897018698,-0.504488842473593,-0.85955255,-0.37786573,-0.94572324,1
-0.41086257637568,-0.386439919997839,-0.517408572934761,-0.85955255,-0.37786573,-0.94572324,1
0.0993368347498057,-0.280523324416114,-0.404266364124939,-0.85955255,-0.37786573,-0.94572324,1
-0.776999921658687,-0.468532810603314,-0.590158168083789,-0.85955255,-0.37786573,-0.94572324,1
0.346642462604488,-0.326021785334293,-0.446861618291366,-0.85955255,-0.37786573,-0.94572324,1
-0.24063278757192,-0.348272124196352,-0.483584795116615,-0.85955255,-0.37786573,-0.94572324,1
0.374612255945767,-0.333444258728306,-0.451311234809134,-0.85955255,-0.37786573,-0.94572324,1
-0.117585171071595,-0.320683202577833,-0.459135870690367,-0.85955255,-0.37786573,-0.94572324,1
-0.0226703767886706,-0.351330851515641,-0.368185886941592,-0.85955255,-0.37786573,-0.94572324,1
-0.191466939876818,-0.33724848345509,-0.473815795693154,-0.85955255,-0.37786573,-0.94572324,1
1.60501668926341,-0.276587513673156,-0.50146835,2.02539242735551,6.52614829492337,1.37244521002409,1
0.936059192167315,-0.178548831877078,-0.50146835,2.05340395529762,6.5452431,1.4037510517808,1
1.16312518999437,-0.202331229540169,-0.50146835,2.2261719476108,6.12921647152826,1.41029057646805,1
1.49784680121048,-0.236740281962877,-0.511357976494308,1.95933755854724,6.80343252505535,1.34839167826098,1
1.56719732992841,-0.268898984446292,-0.50146835,2.0473819960286,6.50741691894849,1.3765035507654,1
1.59095528156315,-0.269666750506973,-0.502969018478858,2.01885351851228,6.58442119555074,1.36937133057647,1
1.4104905625962,-0.205848010582558,-0.519228664699582,1.90349849447519,7.0089133350414,1.32870814882547,1
1.59093304584607,-0.269658887166958,-0.50297102188925,2.01883930519849,6.58447349877751,1.36936632031734,1
1.45496993905053,-0.253507293556052,-0.50146835,2.03493335420007,6.5452431,1.38008564266526,1
1.46291935075084,-0.333038091742806,-0.50146835,1.8004128811211,5.48031505713174,1.33525106924023,1
1.32793525350421,-0.179545034754553,-0.537707978729602,1.89552100874616,7.88802472347928,1.30208969001046,1
1.50245322272897,-0.258232894325921,-0.50146835,2.07602934546801,6.44681820923629,1.38191721480668,1
1.27628350697964,-0.227695417137249,-0.50146835,2.04129368847364,6.5452431,1.38823480423833,1
1.301186672208,-0.225075789240506,-0.50146835,2.16508383170068,6.25843823463526,1.3987463832731,1
1.11927245505288,-0.195106831164113,-0.50146835,2.24557548371755,6.08817151362004,1.41395738082344,1
1.54885061709464,-0.255384558011671,-0.50908237213006,2.00135081145779,6.8273643400738,1.35819977920824,1
1.58871149959551,-0.269068668869071,-0.503917308357964,2.02044622095045,6.63598399318838,1.36832400794578,1
1.58374390327641,-0.272109140445239,-0.50146835,2.03034965162838,6.5452431,1.37421278579124,1
1.36031317774193,-0.190660270464442,-0.533512536155237,1.91103169699618,7.73257160796162,1.31031332908875,1
1.441994142941,-0.218701079212191,-0.522928540825721,1.95016107347693,7.34040438854815,1.33105940201276,1
1.29432197752117,-0.106479619772744,-0.54654991,1.89040591723738,8.81492513282778,1.26397404362409,1
1.27950396971659,-0.00515061179776437,-0.54654991,1.86450345644896,9.51088622077352,1.22141491845416,1
1.31432098837315,-0.0778068758905099,-0.54654991,1.90633294449291,9.16107868921122,1.25196876285592,1
0.881575963813198,-0.167498325158762,-0.520010107924165,1.79613536037607,11.4477812178181,1.14903939628749,1
1.33689915818329,-0.0454363709146792,-0.54654991,1.924313990086,9.55187370573752,1.23841522914326,1
1.34013634596646,0.146156421855437,-0.54654991,1.88632500567378,10.2927053472157,1.18542283512085,1
1.15844375363873,0.32726634471807,-0.54654991,1.64580204565298,8.76546137036538,1.17390706041943,1
1.5349813278873,-0.0289831718851882,-0.54654991,1.91965818848166,10.0065451115699,1.19551546276124,1
1.29942503640113,-0.0991633229136574,-0.54654991,1.89446994612707,8.90325160021198,1.26091070938802,1
1.61174907715024,-0.0930836420532692,-0.54654991,1.87507149629586,9.39936493935648,1.19891193833342,1
0.541499598260924,-0.318002984562873,-0.503155004799741,1.67418946940931,11.7707374477814,1.12283656258296,1
0.724383242765192,-0.237065749827381,-0.512219212137066,1.73976858995802,11.5970605377287,1.1369277203629,1
1.31096059239549,0.175238611784049,-0.54654991,1.84770241506718,10.0474642323167,1.18357366009085,1
1.26328532962183,-0.0139507750477795,-0.54654991,1.84992437315527,9.34246717328274,1.22508390588035,1
1.28720845299463,0.198914580515639,-0.54654991,1.81625955434109,9.84781210906537,1.18206823665827,1
1.41178488227101,0.074737655041145,-0.54654991,1.98117267014016,10.8949577237126,1.18996395807583,1
1.12113644483374,-0.0910801388313258,-0.54654991,1.72214544598739,7.86635205894415,1.25724088500362,1
1.15176965687556,-0.0744586918255711,-0.54654991,1.74968191928611,8.18445618873093,1.25031102718886,1
1.35311695137958,0.133217443909434,-0.54654991,1.90350861011701,10.401815747255,1.18624555290758,1
0.826940978181985,-0.191677658793491,-0.517302250483028,1.77654413712262,11.4996657672042,1.14482977871933,1
0.421508204835745,-0.137873618720402,-0.29429290403085,0.80156073070529,2.19798629524113,1.08761629900707,1
0.421503603250804,-0.18778336251731,-0.32694219770302,0.739706516529611,1.85302187807385,1.14974164078847,1
0.474635087432147,0.0646736587303029,-0.237121298029003,0.807710903818417,2.16340264671857,1.06404678881507,1
0.44322023718142,-0.0759714380209097,-0.284899099214075,0.733479018453223,1.94386369820299,1.10118432244001,1
0.289275689678885,-0.192797078479989,-0.269493977738515,0.976879553836477,2.05501193070099,1.13110137022406,1
0.421727475889045,-0.133237894887027,-0.29151388519901,0.814435897985079,2.24152649626998,1.0832960544037,1
0.422019895526233,-0.189034407542621,-0.328358817475726,0.754980840868042,1.87150965356975,1.15472067644463,1
0.427622262644655,-0.1458039732817,-0.308621540045706,0.696621702613698,1.83485910637957,1.11962370060724,1
0.586611103059226,-0.240067744731048,-0.364478285687571,0.849349304132914,1.99365884014251,1.17768656052459,1
0.256364699999134,-0.195360845577675,-0.256430122269862,1.05268830336089,2.12524940755202,1.13154286868168,1
0.299134264540974,-0.19202909519819,-0.27340729053702,0.954170840435262,2.03397210690966,1.13096911818187,1
0.464439022982287,0.0190256145859904,-0.252628153425976,0.783618059785184,2.09214866172568,1.07610021842962,1
0.421634872337513,-0.135195674924238,-0.292687533109793,0.808998398603722,2.22313839994364,1.0851205998133,1
0.421905479966044,-0.129474617747776,-0.289257879790725,0.824887949148962,2.27687239888622,1.07978888306732,1
0.401145096489927,-0.184082448284704,-0.31389998850162,0.719194205479988,1.81626417660157,1.129600650524,1
0.680607403320614,-0.272336371518646,-0.388837853792912,0.94613327353063,2.11526042758623,1.2048535635641,1
0.420153871014635,-0.166506297217518,-0.311457591922013,0.722036898274914,1.92905902032811,1.11430041117666,1
0.420530499755687,-0.158543792340786,-0.306684237900847,0.744151801133445,2.00384541302263,1.1068797860576,1
0.578819488891606,-0.237392908711453,-0.36245905348972,0.841326612334824,1.98357894711591,1.17543461225444,1
0.408102660706874,-0.183540453820453,-0.316661759394216,0.703167818909576,1.80141558771432,1.12950731532197,1
7.58127714560534,1.52533599438954,-0.570877904409211,8.077804447127,15.0686233554185,0.811781354569497,1
4.89680289241912,1.13125389223028,-0.576753648614786,7.41649509979519,20.3609129117682,1.23532597278716,1
5.15923956034701,1.45487246953773,-0.580982258874318,8.03458473700713,21.286400508451,1.20956394713608,1
4.92502238937512,1.42607302875626,-0.578576527847743,7.68294263092907,20.7598742765687,1.17330288441192,1
2.2743033451561,1.1001395123299,-0.551350014006128,3.70328382341035,14.8009896041094,0.762923538065513,1
5.95786276489937,1.51378860273835,-0.586941663777283,8.83665973293365,22.2768410082665,1.30192467484943,1
5.246542348709,1.3089981233685,-0.572934623957279,6.58318255045053,18.2738250349697,1.0983735922922,1
6.16653678585045,1.57873015544031,-0.591328580530927,9.54689109931533,23.5508306112014,1.36551181263325,1
5.2114250138073,1.24049362739442,-0.58035648903531,7.94311689555758,21.1494424563167,1.26795757626911,1
4.84384240759034,1.4160911044236,-0.57774269828646,7.56106301105438,20.5773795869777,1.16073475202765,1
9.02006293413448,1.46611230180414,-0.549322300899867,6.50595992016599,6.1897612352369,0.231909725650224,1
5.74838184032374,1.49911156797509,-0.59163147,8.33759517089361,22.0760056729653,1.18934983814902,1
5.44191122938652,1.32052059128929,-0.582995861785701,8.32891006296505,21.7271042869392,1.29186287180794,1
5.97992453685694,1.54216961872606,-0.59163147,8.98600088536563,22.8731446970967,1.28283066781289,1
4.88799469259096,1.20577158199267,-0.56587424556478,5.44729646662053,16.2560676896715,0.995771780380127,1
8.83129079307301,1.47388259210033,-0.552150447701686,6.712189686359,7.35468920851755,0.307990272041912,1
