"V1","V2","V3","V4","V5","V6"
0.118376654725771,-0.373421021532427,0.0827407615193513,1.023560401575,0.920176244415161,1.35183878173854
-0.0343644088978971,-0.4114676766233,0.0762974643747356,0.831655785999398,2.07029974120362,1.19474667284376
-0.066137740623669,-0.404899401938232,0.0316719946344585,0.979512903904746,1.41754278547739,1.20228735415593
-0.0911389931949107,-0.394139141369835,-0.0122955159816816,1.03330234407184,0.908507847882713,1.23448726927239
-0.0123870778045551,-0.371365381976787,-0.0575503129784311,1.07736904872108,1.4989496579776,1.23493049372011
-0.0406022839265864,-0.410938082170138,0.00747389618671861,1.18642444777919,1.10095303307592,1.24737675312463
0.0384147155628398,-0.383271419988557,0.0492784868026935,1.05362690037616,0.902213447476002,1.2975568405288
-0.0299609816854526,-0.391694525651853,0.0206647939731171,1.07933685489785,0.88685340520962,1.2511401875929
0.0843506583353543,-0.377612636015781,0.0685016466274009,1.03635452075708,0.91253258206515,1.32874032821175
-0.0392131675490212,-0.410465327263873,0.0694874095044705,0.854219471978616,1.97068598450112,1.19589741599098
-0.0209639844205683,-0.374362873741817,-0.0519961563887967,1.08009823459666,1.43204006512375,1.23211491215676
-0.0826402726910767,-0.364545480955127,-0.0499946638167812,0.643052407755153,1.10886968879092,1.37973017110208
0.00823919557969706,-0.386988699716469,0.0366507097632139,1.06497320144009,0.895434763221156,1.27707227225988
0.0720537918217933,-0.435871339012502,0.0357070482245622,1.36717168102824,1.59480408929161,1.33134223587221
0.0768699304493342,-0.436937255968967,0.0369140383775869,1.37489877187611,1.61591662256859,1.33493182837447
-0.164408877139496,-0.417759583190604,-0.309486384977141,1.5488541359642,3.69279242300691,1.13886827244235
-0.227407765955546,-0.421175010131901,-0.280493048682927,1.52558513307275,4.02058135380772,1.10378061496304
-0.224444689826025,-0.425604511940454,-0.27606055,1.55329581195619,4.0585551320916,1.10473460473271
-0.128223142800168,-0.412857995969935,-0.329467495247354,1.54604892150253,3.47288741463103,1.15912641379053
-0.119378354799459,-0.429444677329239,-0.311580402332002,1.65677289868908,3.93095566879115,1.15059458763187
-0.156587014352673,-0.428216180013872,-0.299060619161371,1.62038853793557,3.97667479066977,1.13451633198446
-0.173518807544255,-0.430606346192229,-0.27606055,1.67078820461657,4.13738228034987,1.14819267944283
-0.124465290135006,-0.354414649574508,-0.27606055,1.50291525659641,3.63515213163507,1.05569694803352
-0.16644087861886,-0.43124595586814,-0.27606055,1.6869250862218,4.14794146708926,1.15414053230217
-0.13524121874193,-0.413808638867693,-0.325592240210049,1.54659298143345,3.51553709625096,1.15519742970285
-0.240033877214755,-0.396667057538054,-0.303198872019333,1.38234878142542,3.81524818487221,1.09764179329951
-0.0245949041754619,-0.432574089031538,-0.343472662473208,1.74945657239237,3.81449309843284,1.19155151993135
0.568424413895692,-0.367772965569847,-0.270520527300916,4.06267081774531,2.39923448012238,1.31838861251995
0.60386750313935,-0.364673062294909,-0.24524728254544,4.05415512745557,2.29145174131051,1.2632977837501
0.713639326969565,-0.355072261590208,-0.166972780234315,4.0277809350749,1.95763468220885,1.09267437367399
0.750602189689629,-0.351743628485988,-0.120234540133338,4.01203272461605,1.74189273235397,0.96885205560385
0.793295858531572,-0.34246455714306,-0.095734317,3.93348445476413,1.61457853829932,0.957190587182539
0.805253039354884,-0.344749883602542,-0.095734317,3.97499509392671,1.63775455089185,0.945496534430284
1.19123656503621,-0.172766751416794,-0.171004675562349,4.30847322889315,0.66465471811405,1.25281909716111
0.502868863164065,-0.286956448093884,-0.095734317,2.92523590638815,1.05165824786391,1.24122648617011
0.456219792728033,-0.335130511883969,-0.0986888981438098,1.73179318480096,1.14301332192676,1.60630197286407
0.594812374483403,-0.385538686969128,-0.155588225227325,1.97509253115914,1.34502973203613,1.4857583436717
0.613792619391813,-0.381165889899565,-0.146038839745526,1.98826092075041,1.28091411820171,1.49436436937806
0.593354566360297,-0.385874546654789,-0.156321681080673,1.97408111189626,1.34995423449207,1.4850973440775
0.566955085621109,-0.347264771696058,-0.100474711841744,1.71736860577967,1.2045783139951,1.56685747170607
0.666624841941042,-0.336558880022376,-0.0695754767847165,1.96695144764785,0.838442257198565,1.59055953871328
0.514684272989229,-0.295782672469518,-0.0810111500560812,1.99420555874858,1.25197025140358,1.45926231152396
0.606717961549366,-0.375445535557055,-0.0208959830284788,1.52461857915968,0.930897869561613,1.59440656178586
0.575982875573759,-0.335943542618422,-0.0821174655323151,1.86564585906201,0.969650706372195,1.59734133977829
0.699865567889865,-0.357466945770511,-0.0349900108438262,1.80651908589214,0.793344815945128,1.58773814127948
0.520104324339815,-0.392162992016631,-0.00779060050734942,1.26249237776208,1.05880207183873,1.6006072166088
0.757592489315904,-0.330872763085564,-0.0554677138095922,2.09987704925556,0.737465996217944,1.56112610318309
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.304024067559033,-0.34973261533083,0.123901650977487,1.19298102849937,1.06006832012921,1.42923723860311
0.216621746263525,-0.360894464748312,0.104942989666489,1.11046908615023,0.993079131934287,1.39335706887533
0.481417360768411,-0.388308002130661,0.0130121558815197,1.2181012,1.0804627,1.57946678862197
0.330891455896726,-0.346406393604687,0.129473575380773,1.2181012,1.0804627,1.44039940747921
0.270920592614138,-0.18846418293,0.090432539021133,1.20671554075738,0.713218223264905,1.34732896866091
0.110294698625137,-0.430427323641619,0.0480542225865591,1.37508709756314,1.60628807239932,1.35189310601498
0.497101450756102,-0.392673952292599,0.000877424752830119,1.2181012,1.0804627,1.59395695443134
0.420908292463472,-0.371464208402623,0.0598278318502351,1.2181012,1.0804627,1.52356386831248
0.479286702811893,-0.3877148949464,0.0146606392458613,1.2181012,1.0804627,1.57749832331113
3.99759608900194,0.711964106144349,-0.445046139197726,4.68046667513741,0.670657004447448,1.1916187473279
4.49778825553987,0.366511682032811,-0.400946448146173,4.86710888371888,1.54994491693263,1.20599825978794
4.1027351353032,0.6123837848935,-0.362715488550357,4.85310009455114,1.33992789336211,1.35797288660325
4.18045501539132,0.64553457963977,-0.367688412526453,4.93901483512172,1.48762890694997,1.38358573450616
3.57696184607349,0.562250965365846,-0.299815221804779,4.9421817,1.4848844,1.42731586813314
3.66981098859374,0.303776728170677,-0.338889288410269,4.24809257407617,0.355439836419204,1.13090142843274
4.43101400403606,0.425224551606163,-0.393948188417837,4.88223955859349,1.53683218748346,1.24336677086863
3.34713719790228,0.524991895768785,-0.2739257365685,4.9421817,1.4848844,1.44131502240718
4.48193255163368,0.380453191738609,-0.399284694826411,4.87070169824409,1.54683126832009,1.21487150110127
3.54243834126253,0.556654030142746,-0.295926188251502,4.9421817,1.4848844,1.4294187751702
4.49533708017224,0.974994626997115,-0.338116376697088,4.70489040915138,1.17121404553982,1.24512245422916
4.10422573203823,0.677780553894006,-0.395279074386874,4.84570875314993,1.18474528381341,1.31776139447382
3.90222604207338,0.469452230767592,-0.351680368838249,4.57289047757852,0.883961625151888,1.25280459667948
1.42249534045526,0.738362934434402,-0.0465468467808423,-0.85955255,-0.37786573,-0.94572324
1.10678418459263,0.667018564449983,0.301820302261606,-0.85955255,-0.37786573,-0.94572324
1.30217319821989,0.134616593033461,0.153043893396506,-0.85955255,-0.37786573,-0.94572324
0.809356500368347,0.647003295314589,0.266222647620087,-0.85955255,-0.37786573,-0.94572324
0.979223653521395,0.880846768497813,0.343933476997252,-0.85955255,-0.37786573,-0.94572324
0.1359712679617,-0.279996060437181,-0.0418376449634197,-0.85955255,-0.37786573,-0.94572324
1.34464473106695,0.0236979927712201,0.124305234755928,-0.85955255,-0.37786573,-0.94572324
0.668811608572975,0.453525598034415,0.201926167085667,-0.85955255,-0.37786573,-0.94572324
0.527071726134621,0.258402846032423,0.137083002202683,-0.85955255,-0.37786573,-0.94572324
1.01451433831713,0.918961879670363,0.345202675573525,-0.85955255,-0.37786573,-0.94572324
0.436137029302449,0.133219813613321,0.0954821948728383,-0.85955255,-0.37786573,-0.94572324
1.47817616253285,1.11294075772198,-0.0741326305163094,-0.85955255,-0.37786573,-0.94572324
1.63896117016323,1.18020723030772,-0.219546436156628,-0.85955255,-0.37786573,-0.94572324
1.17233569171816,0.509878426746469,0.26798711558259,-0.85955255,-0.37786573,-0.94572324
-0.0320936568171106,-0.164602453315519,-0.41130523,1.86107909312979,5.16239315997486,1.34060831699079
0.205792971960783,-0.14338230699121,-0.41130523,2.0478033175716,5.81577589258318,1.41305762136367
-0.03226599287943,-0.155116866244665,-0.410036271619232,1.88583344074691,5.22357166122955,1.34891903989711
0.187330127204127,-0.114064483533162,-0.478990493105855,1.87695608524983,4.61038177332132,1.45168296819915
-0.0344986552212388,-0.147263228008425,-0.41130523,1.88936591897475,5.25434551899034,1.34889863446398
0.0980271575022453,-0.145122819630681,-0.41130523,1.9767474281063,5.56398600634564,1.38428364551123
-0.00865633893119574,-0.221292554932858,-0.399331416629837,1.85918212365815,4.97512197559815,1.35036613993705
-0.016367724183273,-0.256332004122654,-0.41130523,1.71333008506137,4.68268199160533,1.29752695449651
0.227461797877458,-0.108072041945657,-0.491204458782406,1.87478404967408,4.49441564532216,1.47025791668561
-0.0532340931377422,-0.399225545800801,-0.325715542710792,1.78244861800487,4.25979465074349,1.34006988316047
-0.0372400170455966,-0.177437373760009,-0.401058035334995,1.87623674793163,5.13410909151425,1.34770857543094
-0.0346353854787435,-0.148475676696692,-0.411110578097599,1.88850808534824,5.24850531115629,1.34877381336679
0.150158770512209,-0.299864203132426,-0.275603036374848,1.3265899896711,1.46450771607202,1.74344874040591
0.186628899258916,-0.301252618366817,-0.303902122075207,1.2974545812134,1.38890330267014,1.83143580519326
0.188108077215854,-0.29259651064186,-0.301774985684098,1.20121601466108,0.603624154372862,1.87325674015959
0.199522818694248,-0.327539098895579,-0.172988268235162,1.11677288905662,-0.070870121113739,1.82245150848514
0.0806456774309502,-0.31042705154392,-0.264556821147952,1.08321815042355,0.262947388670967,1.88695042349529
0.177063920545428,-0.287536352808327,-0.291461227394728,1.15941747806189,0.209960083527874,1.86698270093043
0.200036485221112,-0.326137541618245,-0.181150249320735,1.12574902904806,0.00701319717672511,1.82589948236195
0.175165175575451,-0.286666395099429,-0.289688054733574,1.15223134665426,0.142280160408065,1.86590404904389
0.198510803007862,-0.301704961606217,-0.313121914382773,1.28796231642363,1.36427151786686,1.8601018360213
0.113730504636759,-0.308277690708489,-0.27915977736801,1.13392550529771,0.54163628500997,1.88645691048428
0.0160992186388028,-0.31462032206429,-0.236067353573038,0.984291226263301,-0.280757471912865,1.88791323696354
1.03000734496692,0.293971661331301,-0.525823553190445,1.59872440594366,8.34489631373896,1.264475651674
1.18132570028764,0.185259487638118,-0.526674774279382,1.88048938423053,7.71557677984339,1.32882744333384
0.805747537649621,0.210832890633707,-0.50146835,1.58662657655163,8.03007733526001,1.39807017579457
0.978244970676693,0.26087009034415,-0.514941526751538,1.59475221752175,8.25581067452548,1.31302041044238
0.940907995820828,0.216419510953646,-0.503992185757061,1.61893654068924,8.10246455065649,1.3686890024925
0.502253871366818,0.192283665932301,-0.50146835,1.54958837318136,7.1301122283609,1.40028678554366
0.919024226121076,0.222998958915199,-0.502491523890914,1.59020768186075,8.15388880645478,1.3685599176222
1.01988323809517,0.287497386399136,-0.523695157803655,1.59794749297068,8.32747221864088,1.27397043108807
0.931138235948305,0.191877757043043,-0.505432825146838,1.60037224221157,8.10828573413318,1.36320968247052
1.04432645579283,0.00518168312243608,-0.531858468003681,1.67061471557286,7.86014598659034,1.29712271453851
0.599272556935357,0.193589366447475,-0.50146835,1.58051740414693,7.81022174895821,1.44558156809726
1.00472549334041,0.277804145490369,-0.520508538537493,1.5967843040899,8.30138498058373,1.2881859510035
1.02806668887689,0.0320010345553055,-0.528062359238595,1.66052421104842,7.89579187326627,1.30661627046007
0.864032617478219,0.215700503069093,-0.50146835,1.58835111286136,8.09213957812369,1.38465835571084
0.860819868025477,-0.302179458187674,-0.306665289394353,1.48130867169215,-0.37786573,1.01620736614181
0.0471137212747804,-0.393519198991885,-0.529449622610066,0.918327386203615,-0.37786573,1.03909852259589
0.835643744975411,-0.303704978278266,-0.317029818975671,1.45055725922408,-0.37786573,1.01813387653438
0.479104931309224,-0.291385964403862,-0.425019890900156,0.953612270185407,0.121981776307209,1.0638246836252
0.443902945108097,-0.227292926696483,-0.363784146198017,0.790649289646269,1.0978045437666,1.10245520500498
0.366876585466329,-0.332774614332867,-0.449118676359469,1.09987552814285,-0.37786573,1.05435333042891
0.441490641011521,-0.320565088341367,-0.437780956458208,1.20321926898798,-0.37786573,1.08805241232141
0.0595449401849888,-0.391604812562865,-0.527431369114619,0.921607948959334,-0.37786573,1.03923493802219
0.473513141244118,-0.28120486810302,-0.41529267190466,0.927725811098912,0.276989963209147,1.06996109207747
-0.0987181011420288,-0.41597704996937,-0.553125948114919,0.879842789586442,-0.37786573,1.03749822013418
0.60207527431402,0.0223385102661526,-0.439739452762507,1.40352369819337,3.2450722,1.23543788459495
0.866209125367136,0.321692645778399,-0.437523157100569,1.35475478814743,3.30424991090147,1.10910594409871
0.815864891416836,0.0687990492850294,-0.43844143923678,1.35646987977632,3.13870398733226,1.16467866451841
0.729715552380581,0.251901782112765,-0.415116114366756,1.31913797505331,3.23013433763174,1.17098497667011
0.70228057731531,0.251291744315617,-0.414650259390923,1.32368344246131,3.2450722,1.17947639402358
0.57833311120689,-0.0319085691188308,-0.445683965711555,1.42244066483416,3.2450722,1.24869713133209
0.464386673161113,0.000424794822989127,-0.41130523,1.59972670260143,4.28357613729629,1.1832519599138
0.737357927102473,0.245045583872999,-0.416983157868455,1.38148688800593,3.34475478740485,1.17316664014477
0.716340612479369,0.280329023397669,-0.41149478863399,1.31334208633665,3.24432917016421,1.17196405029936
0.835648357475023,0.313599134768572,-0.432201729859142,1.34628771418609,3.29223866830138,1.12187459506603
0.809424720174828,0.082487058589362,-0.436697733619083,1.35367909969726,3.14553894531607,1.16515009854932
0.736330039158134,0.287296330283655,-0.414907818707107,1.31877088117085,3.25320377166043,1.1633709653708
0.862489505116764,-0.0302974067179757,-0.451065265184331,1.37667416289519,3.08922125408264,1.1612656450892
0.863210826495462,-0.031830510943314,-0.451260566224153,1.37698673988401,3.08845571522801,1.16121284285268
1.14846015481804,0.396442135793187,-0.486670427298198,1.43295440507006,3.41518251576361,0.991178119348132
1.25544426855853,-0.0319687500969433,-0.54654991,1.62534523553573,7.49517532536047,1.17108350014828
1.2849611843276,0.00908810095382551,-0.54654991,1.7300435980742,7.46953692015926,1.19763316014118
1.26246151805378,-0.0222080362890962,-0.54654991,1.65023586223344,7.48908013955703,1.17739532451508
1.3112638394994,0.16841848395083,-0.538933993506322,2.02185039535353,7.50647621824071,1.30728353568095
1.18712339317259,0.184508061091259,-0.527221766783032,1.88679675274734,7.70624694915937,1.32786617852837
0.967103900923756,0.21302431584691,-0.506463679849965,1.64743532984457,8.06030927198356,1.36434568832896
-0.0503712558984132,-0.414329838099244,-0.32114211,1.7767555,4.2067221,1.34525916461164
0.0416447324501534,-0.434493467037605,-0.365585596506616,1.81502496668109,3.73813952274536,1.22245099297779
-0.0304617785864107,-0.380684551204373,-0.361911719969549,1.68574714231954,4.21957045842504,1.3024048112897
-0.0248068424416833,-0.437341377965587,-0.32114211,1.71863961410214,3.40411996819127,1.34688402120431
-0.00399827835362023,-0.345013820580606,-0.407352403859523,1.58431173452947,4.2338908846968,1.26094116849509
-0.0330154935579969,-0.417508926858365,-0.33096722138323,1.78521572223442,4.10313265696469,1.31370672521538
-0.0453496947514029,-0.42011441927629,-0.32114211,1.75924989794222,3.96496318480653,1.34179841715168
-0.0529901191367079,-0.411050994044553,-0.323228129646782,1.77209896239062,4.20737949966911,1.33770275211823
0.0402280650288809,-0.434171187746157,-0.364928717645717,1.81445934040699,3.74506521678465,1.22418255782534
-0.0505604131725054,-0.414248854064749,-0.32114211,1.7767555,4.2067221,1.34498024421704
0.0211737480076898,-0.382868440078555,-0.23486912731882,1.50919195234222,1.32288606303603,1.38362701696509
-0.0301006750836959,-0.410429485682722,-0.257574353518594,1.27085787392615,1.52328880579787,1.44588323524787
0.0146814121857531,-0.376049876867578,-0.235261855888807,1.53373158799914,1.29381822678174,1.38864938181088
0.10527822820026,-0.40511349928827,-0.162872451850708,1.20305552155707,1.30113532122292,1.44590220091303
0.0662501990635324,-0.396699832990835,-0.187370982912834,1.31850598956863,1.29660852105007,1.42520372353294
0.330606372104783,-0.275929127541954,-0.310842944526714,1.70527780820081,1.38677615460587,1.39375797079342
-0.00578384485045407,-0.393117175532566,-0.216464412221445,1.46871970030923,1.49727909029977,1.40601888649069
-0.0376630586011419,-0.41850565594517,-0.265056661713665,1.19963610159497,1.58932977237044,1.46206678860549
0.0410261969034199,-0.391262040164621,-0.2032045008767,1.39312218000724,1.29368282841674,1.41182619846455
-0.00169412948850994,-0.381794951862944,-0.231222438633918,1.52308345759334,1.29069935817685,1.38806372291219
0.137211555311137,-0.388315610185458,-0.253373413909682,1.43870269028665,1.48621012565633,1.36111396870176
0.425782584097828,-0.170796891869086,-0.45638679,1.5535469,4.0606653,1.50836246530503
0.173616801044965,-0.305627164888133,-0.45638679,1.54966942173231,4.58651243969351,1.5803658207349
0.421879777425994,-0.217391464481384,-0.45638679,1.5535469,4.0606653,1.52173566890935
0.425020985199778,-0.179889418899121,-0.45638679,1.5535469,4.0606653,1.51097213008857
0.424769882677803,-0.37968358003587,-0.45638679,1.45560170382776,3.98166877360967,1.52530528111621
0.434935622700121,-0.38702910805466,-0.45638679,1.3915421566337,3.93000231207571,1.49928339034832
0.410259093763818,-0.369198420440167,-0.45638679,1.54704163493143,4.0554185562724,1.56244946965995
0.426246436434364,-0.364007626011854,-0.45638679,1.49843061676522,3.91089621482695,1.52528930853643
0.440502858738887,-0.391051863724212,-0.45638679,1.3564601440126,3.90170733443356,1.48503258246205
0.454492848222402,-0.356630800925252,-0.45638679,1.40695783004806,3.66233454156422,1.4592314596879
0.386650848505845,-0.364395653342094,-0.45638679,1.53845548469744,4.1161375599346,1.57254388968432
0.448910816038221,-0.0504945693585582,-0.276244487045681,0.746925601645192,1.98363163243461,1.09445711979689
0.432104076089216,-0.125738778620565,-0.301805299000664,0.707212027227364,1.86617972714361,1.11432545801911
0.248073504475051,-0.264759593577436,-0.230979,1.15684067320857,2.04031116914957,1.18405462079795
0.25739175708642,-0.250716989380011,-0.230979,1.14311842884846,2.0464256221127,1.17901233581985
0.475561240078495,0.0721308371448394,-0.233496948184225,0.821095540085292,2.20793645126902,1.0592724
0.481702424942973,0.0810118544308843,-0.232143857914188,0.817752922923131,2.19351283475204,1.05844569449503
0.456921427553991,0.00850690945435689,-0.248576026388773,0.84410035148481,2.30561083243333,1.0592724
0.614793499371356,0.00441356210714719,-0.283332320870459,0.839671856346314,2.2764058429053,1.0221169855587
0.444378055507169,-0.0343078235292873,-0.258723257633407,0.859581081662315,2.37133928870274,1.0592724
0.683816291596323,-0.0353113258205824,-0.309879335071981,0.85103930524519,2.31939525375226,1.00327643641231
0.444700116421124,-0.0693459804049393,-0.282648400085218,0.736975906873803,1.95420565844223,1.09943486113152
0.551590768269316,0.040788813365771,-0.259023773707194,0.829262920501902,2.23704133610384,1.03936888341923
0.410161139963201,-0.020493570173062,-0.230979,0.918147193359492,2.14666986797769,1.09634589646471
0.0760068542564602,-0.436746238305263,0.0366977396896397,1.37351403844821,1.61213315073528,1.33428855539784
0.0978991914031113,-0.419327129415884,0.0530326420776417,1.28065126809236,1.43931872855783,1.34630922881752
0.0672042935654183,-0.395647986106765,-0.0271123934737958,1.22752384549338,1.80793756926841,1.29912335803728
0.0013167261161235,-0.420215677160283,0.017979372930424,1.25367998668756,1.28471362696831,1.2786200739234
0.0418770091400837,-0.429192556103716,0.0281443341161052,1.31875556195217,1.46251796178758,1.30885070038417
0.109359251112423,-0.397949221391988,0.0675569960901384,1.16156625135565,1.20085395239318,1.35023608140143
-0.0129079840995632,-0.417067437254358,0.0144144661684421,1.2308576311406,1.22235668689462,1.26801803002767
0.0935319683173501,-0.436824873708071,0.0418448568310047,1.38703014736934,1.64629140205765,1.34517795333184
0.0849916204634407,-0.434359117503364,0.0320641995942826,1.37319106579366,1.67771681325332,1.33778813078873
0.30955642815891,-0.354378442128091,0.121866121784435,1.23311781710617,1.13076096503271,1.43171738959868
0.174654061603124,-0.405864365260946,0.0718946601040176,1.32923257008296,1.45269800881568,1.37767547804217
-0.0920269612843057,-0.434923345213745,-0.0921625681042578,0.963465732505841,1.95108340582489,1.41978571260707
-0.080209985447055,-0.402172030375903,-0.00245233505707654,1.12287720971306,0.927324535010291,1.2178561102601
0.305537075014692,-0.173641544458997,-0.490757550864567,1.33511554081956,3.77871191274357,1.47920034105138
0.313974199227949,-0.170415149667527,-0.488823394862394,1.34740739336499,3.79457835918169,1.47854668501616
0.369658701468542,-0.110445775362366,-0.476298186759095,1.69462314204833,4.20920028397363,1.47565956684649
0.593435541665743,-0.281589279376199,-0.45638679,1.50033875839575,4.56988069597333,1.4277366877497
0.427617903695988,-0.155271835867259,-0.45638679,1.5535469,4.0606653,1.50337129828383
0.452170240416485,-0.120921378816127,-0.45638679,1.5535469,4.0606653,1.47182248092453
0.589181904189439,-0.276493502953815,-0.45638679,1.50197920682713,4.55418118886083,1.42896522990836
0.396445348825452,-0.138877805806954,-0.469917418730208,1.46755771763215,3.94966960173124,1.4721573320443
0.363877736228912,-0.110050895751854,-0.477639611197698,1.70412740340576,4.21920703839173,1.47620357478324
0.427224412230206,-0.191453126888049,-0.436233546138356,1.49224350628624,3.7921479963196,1.46486025109234
0.442238736436067,-0.134816255903232,-0.45638679,1.5535469,4.0606653,1.48458408519659
0.40362070056914,-0.254253395370011,-0.419391269996254,1.44101162061744,3.56774528435099,1.46258348428868
0.423086085378884,-0.20246360020093,-0.433280669718025,1.48326126268187,3.75280453280912,1.46446107636367
0.42102386496191,-0.207950364219854,-0.431809185646905,1.47878521068871,3.733198808892,1.46426215870807
0.264761028661655,-0.2385544312998,-0.448961768013147,1.64502781125181,-0.37786573,1.61920506474819
0.37850015694889,0.100387262944302,-0.50146835,1.53415500174962,-0.37786573,1.64797903690856
0.199924112441376,-0.275424261993346,-0.450807890131897,1.5829713830944,-0.37786573,1.61805448767309
0.218372821979256,-0.176905271453632,-0.41673636946392,1.51631244666817,-0.37786573,1.51490601160884
0.242271367320015,-0.189386778667267,-0.487342067989532,1.8185710733691,-0.37786573,1.63040136446151
0.23921114325993,-0.195604276762436,-0.484701925897305,1.80154546349678,-0.37786573,1.62950911750187
0.259441541784785,-0.166851894280532,-0.494632441027107,1.87521401843304,-0.37786573,1.63309619861387
0.268327215139057,-0.286623845480599,-0.418344127574095,1.49071087085223,-0.37786573,1.60989244214111
0.313070915486505,-0.263683312524197,-0.423168540655651,1.48827744171691,-0.37786573,1.60342130599085
0.400044800147302,0.146495947507693,-0.50146835,1.46665424591727,-0.37786573,1.65028056948642
0.222760110932454,-0.229028058861851,-0.470509153716058,1.71001985853939,-0.37786573,1.62471261133466
0.191304859555374,-0.292936113200417,-0.443371816203621,1.53501801950186,-0.37786573,1.61554143567723
0.276352998807505,-0.191116042311091,-0.47599306885848,1.77256615626644,-0.37786573,1.62484402781594
-0.0125801495900975,-0.421551232399792,0.400083744467226,1.2181012,1.0804627,1.68996983867392
-0.00634589579950561,-0.416090413421197,0.282252809741939,1.2181012,1.07301605274383,1.67678117830483
-0.105720242381543,-0.411643576742859,0.431471360562867,1.98205614446825,0.748698459237018,1.42720466760879
0.00465722382787872,-0.418866476828289,0.346698021995551,1.38577822418288,0.99433448287236,1.64538647891294
0.187673775363916,-0.36859209406854,0.310101350490984,2.11776344635156,0.618346284987803,1.58354633267857
0.143022675890283,-0.380857686697953,0.319029950697028,1.93917880636151,0.710077258409349,1.59863365946842
-0.0369397111264318,-0.430265939470661,0.355677311957752,1.2181012,1.0804627,1.65995516293963
-0.0447142244796184,-0.428344123703115,0.363392304054718,1.30121733069934,1.0443676917848,1.63427353674132
0.0232044903815617,-0.41656798706227,0.318031319446738,1.2181012,1.0804627,1.62349121371232
-0.0266026145503911,-0.425453668091585,0.329963964369212,1.2181012,1.07789447648986,1.66549425062471
-0.0263562119521789,-0.425339773521251,0.329383606187394,1.2181012,1.0778351353744,1.66563154474132
1.49568620165972,-0.169533486307386,-0.54654991,1.75626800575158,8.01519880339084,1.22781322554797
1.62005764217223,-0.074178378636145,-0.54654991,1.91117209894782,7.89458971237572,1.23934511082551
1.62562245728261,-0.268822262095621,-0.506747814680472,2.00123555264388,6.74086232688672,1.35349787825745
1.75223203346684,-0.215267149302579,-0.54654991,1.78410737436088,8.20334623872771,1.20462828997513
1.68900330686024,-0.245123699992335,-0.525325923565504,1.90177436289288,7.42923425795567,1.28443371697888
1.63865688320622,-0.0931090002848676,-0.54654991,1.89498459451224,7.93683395277801,1.23489618086062
1.57165320474358,-0.160518428608462,-0.54654991,1.70461396502478,7.96141557963172,1.18681960452158
1.60548709130844,-0.0593482258835775,-0.54654991,1.92385330762217,7.86149578922267,1.24283037994075
1.46411987582292,-0.181352973133684,-0.54654991,1.83240225709183,8.2156435,1.25247836064971
1.57256012360488,-0.183569279300175,-0.54654991,1.76549086357044,8.07318729996849,1.22136771808109
1.72773242669508,-0.211900945869006,-0.54654991,1.78410747701506,8.19023880897192,1.20835726911593
1.53306216673969,-0.176357664071367,-0.54654991,1.76075214293429,8.04339270801135,1.22467943120121
1.40767883294288,0.141984360283139,-0.54654991,2.09601205613426,7.41221618664735,1.29014602504348
0.231171274684794,-0.212665546599984,-0.41130523,1.48076097730596,-0.37786573,1.53618197472173
0.200737260502686,-0.206071554635689,-0.399486067291237,1.49917462302971,-0.37786573,1.46006374200344
0.255638194914693,-0.267435060386958,-0.41130523,1.46431447608161,-0.37786573,1.58229255256061
0.308836714102516,-0.267947518752066,-0.41130523,1.43231659501007,-0.37786573,1.58779894558142
0.249233946355389,-0.253099068097442,-0.41130523,1.4686193694144,-0.37786573,1.57022304814736
0.277064956457494,-0.201501405052987,-0.402837913737703,1.50560203883358,-0.37786573,1.50605237415374
0.300422387631748,-0.259834816248148,-0.41130523,1.43763245907687,-0.37786573,1.5805099017171
0.171583863922889,-0.259973835364909,-0.37659749088286,1.51481320434041,-0.37786573,1.36878712591707
0.247787967285924,-0.298258259573133,-0.32114211,1.77015503428867,0.7112111369019,1.36849541656804
0.00328736670183811,-0.378390652155214,-0.242300129072033,1.56316339102909,1.07931085133255,1.38070782907949
0.109581766971828,-0.315865008151166,-0.346184720928444,1.66144283612463,-0.37786573,1.3274177
0.0507159892264756,-0.354955161157711,-0.321334483802042,1.83468615930812,-0.37786573,1.32815885587493
0.0740932881935316,-0.347898886024518,-0.32114211,1.82742552580509,-0.238529014362887,1.33267319140415
